Nummer;Datum;Ort;Name_voll;GND;Wiki;Absender/Empfänger;Journalnummer;Aufbewahrungsort_Kürzel;Aufbewahrungsort;Aufbewahrungsinstitution;Zusatz;Druck;Jahr;Kommentar;VON/AN
2388;31.10.;Engelberg;Beda Iten;-;-;Iten;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1831;;AN
1273;13.09.;Meersburg;Beer;-;-;Beer;140;K BLB;Karlsruhe;Badische Landesbibliothek;;;1845;;VON
1703;13.12.;Rorschach;Benedikt Maria Augustin Martignoni;-;-;Martignoni;;L SA;Luzern;Staatsarchiv;;;1817;;AN
1709;24.12.;Rorschach;Benedikt Maria Augustin Martignoni;-;-;Martignoni;;L SA;Luzern;Staatsarchiv;;;1817;;AN
1760;14.03.;Rorschach;Benedikt Maria Augustin Martignoni;-;-;Martignoni;;L SA;Luzern;Staatsarchiv;;;1818;;AN
2001;14.03.;Konstanz;Bernhard Dettelbach;-;-;Dettelbach;;B SB;Berlin;Staatsbibliothek Preussischer Kulturbesitz;;;1824;;AN
1384;16.09.;Meersburg;Bernhard von Meyer;117555800;https://de.wikipedia.org/wiki/Bernhard_Meyer_%28Politiker%2C_1810%29;Meyer Bernhard;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;6,58;1848;;VON
2330;24.10.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1830;;AN
2350;01.03.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1831;;AN
2369;23.06.;Bern;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1831;;AN
2398;01.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2418;20.04.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2423;12.05.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2425;15.05.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2430;17.06.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2431;20.06.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2437;15.08.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2443;01.11.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2450;27.11.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1832;;AN
2473;20.08.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1833;;AN
2481;28.12.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1833;;AN
2484;12.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1834;;AN
2485;23.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1834;;AN
2486;01.02.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1834;;AN
2505;25.09.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1834;;AN
2510;03.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1835;;AN
2513;01.03.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1835;;AN
2517;07.06.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1835;;AN
2663;23.06.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1839;;AN
2695;20.09.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1840;;AN
2819;27.11.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1843;;AN
2821;19.12.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1843;;AN
2828;12.02.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2831;10.05.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2832;16.05.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2833;10.06.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2834;21.06.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2845;11.10.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2848;16.11.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2850;04.12.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2852;13.12.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1844;;AN
2856;01.02.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2863;02.04.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2866;05.04.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2867;10.04.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2868;20.04.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2870;01.05.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2873;20.05.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2884;02.09.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2896;20.12.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1845;;AN
2900;27.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2912;10.07.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2913;11.07.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2918;17.08.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2920;04.09.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2926;29.09.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2928;14.10.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2934;04.12.;London;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2937;25.12.;Paris;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1846;;AN
2941;10.01.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1847;;AN
2975;13.02.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
2984;20.04.;Kirchburg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
2997;03.07.;Kirchburg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
2999;09.07.;Kirchburg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
3006;14.09.;Kirchburg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
3009;08.11.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1848;;AN
3036;02.08.;ohne_Ortsangabe;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1849;;AN
3047;27.08.;St.Gallen;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1849;;AN
3059;07.12.;Konstanz;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1849;;AN
3079;29.06.;Steinegg;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;1850;;AN
3254;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3255;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3256;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3257;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3258;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3259;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3260;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3261;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3262;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3263;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3264;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
3265;-;-;Bernhard Zeerleder;116968095;https://de.wikipedia.org/wiki/Bernhard_Zeerleder;Zeerleder;;B BB;Bern;Burgerbibliothek;;;-;Weitere Angaben in Harris;AN
1074;20.01.;Meersburg;Bernharda Bilharz;1184403228;-;Bilharz;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;Entwurf;;1840;;VON
1850;12.04.;St.Gallen;Bersinger;-;-;Bersinger;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1820;;AN
927;27.02.;Eppishausen;Beyel;-;-;Beyel;37;Ü SB;Überlingen;Städtische Bibliothek;;;1837;;VON
937;23.06.;Eppishausen;Beyel;-;-;Beyel;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1837;;VON
981;22.03.;Eppishausen;Beyel;-;-;Beyel;88;Ü SB;Überlingen;Städtische Bibliothek;;;1838;;VON
2622;28.05.;Frauenfeld;Beyel;-;-;Beyel;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1838;;AN
1785;13.06.;St.Gallen;Brunschweiler;-;-;Brunschweiler;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1818;;AN
1154;20.12.;Meersburg;Burckhardt, Emanuel;1089905092;-;Burckhardt E.;313;B SWA;Basel;Schweizerisches Wirtschaftsarchiv;;;1841;;VON
2776;01.11.;Basel;Burckhardt, Emanuel;1089905092;-;Burckhardt E.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1842;;AN
3190;-;-;Burckhardt, Emanuel;1089905092;-;Burckhardt E.;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;-;Weitere Angaben in Harris;AN
2603;03.03.;Meersburg;Bürgermeister von Meersburg;-;-;Meersburg Bürgerm.;;;;;;55,78;1838;;AN
2874;17.06.;Augsburg;Butsch;-;-;Butsch;;D FH;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1845;;AN
1475;28.12.;Meersburg;Carl August Freiherr von Haxthausen;-;-;Haxthausen Carl;124;V HA;Vörden;Haxthausensches Archiv;;;1851;;VON
1567;28.06.;Freiburg;Carl Banger;123776341;-;Banger;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1788;;AN
1568;29.06.;Freiburg;Carl Banger;123776341;-;Banger;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1788;;AN
2358;08.04.;Sondelfingen;Carl Christian Gratianus;116823860;-;Gratianus;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1831;;AN
889;10.02.;Eppishausen;Carl Gustav Abel;116001410;-;Abel G.;29;K BLB;Karlsruhe;Badische Landesbibliothek;;;1836;;VON
2491;21.03.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1834;;AN
2498;04.06.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1834;;AN
2503;17.06.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1834;;AN
2524;18.11.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1835;;AN
2533;20.03.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1836;;AN
2556;27.12.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1836;;AN
2577;20.08.;ohne_Ortsangabe;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1837;;AN
2597;19.01.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1838;;AN
2614;07.04.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;K BLB;Karlsruhe;Badische Landesbibliothek;;;1838;;AN
2615;09.04.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1838;;AN
2656;26.01.;Stuttgart;Carl Gustav Abel;116001410;-;Abel G.;;M SN;Marbach am Neckar;Schiller Nationalmuseum;;;1839;;AN
1650;28.01.;Heiligenberg;Carl Hempel;-;-;Hempel;;D FA;Donaueschingen;Fürstlich Fürstenbergisches Archiv;;;1813;;AN
1754;06.03.;Heiligenberg;Carl Hempel;-;-;Hempel;;L SA;Luzern;Staatsarchiv;;;1818;;AN
1782;09.06.;Heiligenberg;Carl Hempel;-;-;Hempel;;L SA;Luzern;Staatsarchiv;;;1818;;AN
619;12.12.;Eppishausen;Carl Jäger;104288507;https://de.wikipedia.org/wiki/Karl_Friedrich_Jaeger;Jäger;;M UB;Münster;Universitätsbibliothek;Fragment;;1828;;VON
629;18.02.;Eppishausen;Carl Jäger;104288507;https://de.wikipedia.org/wiki/Karl_Friedrich_Jaeger;Jäger;28;S WLB;Stuttgart;Württembergische Landesbibliothek;;;1829;;VON
845;24.05.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;;16â€š1,128;1833;;VON
855;22.10.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;;16,1,131;1833;;VON
857;10.12.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;200;SG SB;St.Gallen;Stiftsbibliothek;;16,1,135;1833;;VON
860;20.02.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;;16,1,142;1834;;VON
926;12.02.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;21;SG SB;St.Gallen;Stiftsbibliothek;;16,1,147;1837;;VON
964;03.02.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;32;SG BA;St.Gallen;Bischöfliches Archiv;;16,1,153;1838;;VON
990;18.05.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;130;SG BA;St.Gallen;Bischöfliches Archiv;;16,1,158;1838;;VON
998;03.07.;Sigmaringen_Eppish.;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;gedruckte Anzeige;;1838;;VON
1013;27.08.;Eppishausen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;230;SG BA;St.Gallen;Bischöfliches Archiv;;16,1,161;1838;;VON
1097;07.07.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;131;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,123;1840;;VON
1256;10.03.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;35;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,126;1845;;VON
1342;15.11.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;148;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,132;1847;;VON
1451;27.07.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;97;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,143;1850;;VON
1470;08.06.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;70;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,145;1851;;VON
1474;10.12.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;114;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,148;1851;;VON
1503;13.11.;Meersburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;;16,2,158;1853;;VON
1532;??;;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;SG BA;St.Gallen;Bischöfliches Archiv;;;;Weitere Angaben in Harris;VON
2457;13.01.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,125;1833;;AN
2461;03.04.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,127;1833;;AN
2466;24.05.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,128;1833;;AN
2469;30.06.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,130;1833;;AN
2476;09.11.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,132;1833;;AN
2480;06.12.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,134;1833;;AN
2489;09.02.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,136;1834;;AN
2511;02.02.;Rom;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,142;1835;;AN
2560;14.01.;Neuburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,144;1837;;AN
2565;03.03.;Neuburg;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,150;1837;;AN
2579;05.09.;Mörschwil;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,151;1837;;AN
2583;31.10.;Mörschwil;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,153;1837;;AN
2602;23.02.;Mörschwil;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,156;1838;;AN
2623;28.05.;Mörschwil;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,160;1838;;AN
2664;12.07.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,1,162;1839;;AN
2730;27.01.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;A AL;Adliswill;Familie Luzzi-Wirth;;16,2,124;1842;;AN
2840;29.08.;St.Gallen;Carl Johann Greith;100487483;https://de.wikipedia.org/wiki/Carl_Johann_Greith;Greith;;S WLB;Stuttgart;Württembergische Landesbibliothek;;16,2,125;1844;;AN
