ID;Nummer_Harris;Ort;Name;GND;Wiki;Journalnummer;Aufbewahrungsort;Aufbewahrungsinstitution;Jahr;VON/AN;person_id;name_gnd;gender_gnd;birth_gnd;occupations_gnd;publications_gnd;degrees_gnd;coordinates_wiki;text;url;place_id;Datum;letter_text;status_letter_text;summary_en;persons_mentioned;topics_mentioned;normalized_text
lassberg-letter-0057;24;Donaueschingen;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1804;VON;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1804-06-21;;;;;;
lassberg-letter-0058;1600;Donaueschingen;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1804;AN;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1804-06-25;;;;;;
lassberg-letter-0059;20;Unbekannt;Luise zu Stolberg-Gedern;116275316;https://de.wikipedia.org/wiki/Luise_zu_Stolberg-Gedern_(1752%E2%80%931824);;Karlsruhe;Badische Landesbibliothek;1804;VON;lassberg-correspondent-0291;Albany, Louise Maximiliane Caroline Emanuele of;female;1752;-;2;-;-;;;lassberg-place-0152;1804-07-10;;;;;;
lassberg-letter-0060;25;Donaueschingen;Fürstlich Fürstenbergische Forstkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1804;VON;lassberg-correspondent-0129;-;-;-;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1804-10-06;;;;;;
lassberg-letter-0061;1601;Unbekannt;Fürstlich Fürstenbergische Forstkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1804;AN;lassberg-correspondent-0129;-;-;-;-;-;-;-;;;lassberg-place-0152;1804-10-07;;;;;;
lassberg-letter-0062;1602;Dreissigacker;Forstakademie Dreißigacker;7728051-9;https://de.wikipedia.org/wiki/Forstakademie_Drei%C3%9Figacker;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0090;Forstakademie Dreißigacker;CorporateBody;-;-;-;-;-;;;lassberg-place-0039;1805-02-09;;;;;;
lassberg-letter-0063;1603;Unbekannt;Fürstlich Fürstenbergische Forstkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0129;-;-;-;-;-;-;-;;;lassberg-place-0152;1805-03-08;;;;;;
lassberg-letter-0064;1604;Unbekannt;Fürstlich Fürstenbergische Forstkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0129;-;-;-;-;-;-;-;;;lassberg-place-0152;1805-04-13;;;;;;
lassberg-letter-0065;1605;Hechingen;Carl Nehrlich;104133368;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0060;Nehrlich, Karl;male;1773;-;-;-;48.35166667,8.96333333;;;lassberg-place-0064;1805-06-27;;;;;;
lassberg-letter-0066;26;Donaueschingen;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-07-08;;;;;;
lassberg-letter-0067;27;Unbekannt;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;-;;;lassberg-place-0152;1805-07-08;;;;;;
lassberg-letter-0068;1606;Donaueschingen;Hofkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0165;-;-;-;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-07-25;;;;;;
lassberg-letter-0069;28;Unbekannt;Hofkammer;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0165;-;-;-;-;-;-;-;;;lassberg-place-0152;1805-07-29;;;;;;
lassberg-letter-0070;29;Unbekannt;Xaver Merk;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0371;-;-;-;-;-;-;-;;;lassberg-place-0152;1805-07-31;;;;;;
lassberg-letter-0071;30;Möskirch;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;1/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0095;1805-09-01;;;;;;
lassberg-letter-0072;31;Jungenau;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Feb 87;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0072;1805-09-02;;;;;;
lassberg-letter-0073;32;Hagingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Mrz 88;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0063;1805-09-09;;;;;;
lassberg-letter-0074;33;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;4/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-09-16;;;;;;
lassberg-letter-0075;34;Neufra;Maximiliane Lassberg;116004177;-;91;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0304;Lassberg, Maximiliane;female;-;-;-;-;48.24666667,9.18277778;;;lassberg-place-0106;1805-09-16;;;;;;
lassberg-letter-0076;35;Möskirch;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Mai 92;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0095;1805-09-18;;;;;;
lassberg-letter-0077;36;Möskirch;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Jun 93;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0095;1805-09-21;;;;;;
lassberg-letter-0078;37;Möskirch;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Jul 94;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0095;1805-09-23;;;;;;
lassberg-letter-0079;38;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;Aug 97;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-09-28;;;;;;
lassberg-letter-0080;39;Donaueschingen;Maximiliane Lassberg;116004177;-;101;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0304;Lassberg, Maximiliane;female;-;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-10-05;;;;;;
lassberg-letter-0081;40;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;10/104;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-10-12;;;;;;
lassberg-letter-0082;41;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;11/110;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-10-22;;;;;;
lassberg-letter-0083;42;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;12/117;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-11-13;;;;;;
lassberg-letter-0084;43;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;13/129;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-12-04;;;;;;
lassberg-letter-0085;44;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;14/136;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-12-18;;;;;;
lassberg-letter-0086;1607;Unbekannt;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;AN;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;Karl Siegfried Bader, Fürstin Elisabeth zu Fürstenberg im Kampf um die Erhaltung der Rechte ihres mediatisierten Hauses. In: Schriften des Vereins für Geschichte und Naturgeschichte der Baar und der angrenzenden Landesteile in Donaueschingen 24 (1957), S. 119-53, S. 132;https://www.baarverein.de/jahrgang-1956-band-24/;lassberg-place-0152;1805-12-20;;;;;;
lassberg-letter-0087;45;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;15/138;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1805;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1805-12-25;;;;;;
lassberg-letter-0088;46;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;16. Sep;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-01-10;;;;;;
lassberg-letter-0089;47;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;17/15;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-01-18;;;;;;
lassberg-letter-0090;48;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;18/21;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-01-22;;;;;;
lassberg-letter-0091;49;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;19/25;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-01-25;;;;;;
lassberg-letter-0092;50;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;20/32;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-01-29;;;;;;
lassberg-letter-0093;51;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;21/39;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-02-01;;;;;;
lassberg-letter-0094;52;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;22/73;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-02-10;;;;;;
lassberg-letter-0095;53;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;23/43;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-02-15;;;;;;
lassberg-letter-0096;54;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;24/49;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-02-19;;;;;;
lassberg-letter-0097;55;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;25/56;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-02-22;;;;;;
lassberg-letter-0098;56;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;26/65;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-03-05;;;;;;
lassberg-letter-0099;1608;Stuttgart;Didelot de François-Charles-Luce;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;AN;lassberg-correspondent-0072;-;-;-;-;-;-;48.7775,9.18;;;lassberg-place-0147;1806-03-07;;;;;;
lassberg-letter-0100;57;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;21/71;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-03-08;;;;;;
lassberg-letter-0101;58;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;28/81;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-03-22;;;;;;
lassberg-letter-0102;59;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;29/855;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-03-26;;;;;;
lassberg-letter-0103;60;Unbekannt;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;30/86;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0152;1806-03-29;;;;;;
lassberg-letter-0104;1609;Donaueschingen;Melchior Reichlin;-;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;AN;lassberg-correspondent-0308;-;-;-;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-04-05;;;;;;
lassberg-letter-0105;61;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;31/93;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1806-04-06;;;;;;
lassberg-letter-0106;1610;Öttingen;Johanna Josepha von Oettingen-Spielberg;117108618;-;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;AN;lassberg-correspondent-0218;Oettingen-Spielberg, Johanna Josepha von;female;1756;-;-;-;-;;;lassberg-place-0011;1806-05-10;;;;;;
lassberg-letter-0107;1611;Stuttgart;Ferdinand Varnbüler von und zu Hemmingen;100652689;https://de.wikipedia.org/wiki/Ferdinand_Varnb%C3%BCler_von_und_zu_Hemmingen;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1806;AN;lassberg-correspondent-0089;Varnbüler von und zu Hemmingen, Ferdinand;male;1774;Politiker,General;2;-;48.7775,9.18;;;lassberg-place-0147;1806-06-24;;;;;;
lassberg-letter-0108;1612;Willenberg;Moucheron;-;-;;Karlsruhe;Badische Landesbibliothek;1807;AN;lassberg-correspondent-0313;-;-;-;-;-;-;-;;;lassberg-place-0162;1807-01-01;;;;;;
lassberg-letter-0109;70;Heiligenberg;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;86;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.82083333,9.3125;;;lassberg-place-0066;1807-01-29;;;;;;
lassberg-letter-0110;62;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;32/96;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-04-12;;;;;;
lassberg-letter-0111;63;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-04-12;;;;;;
lassberg-letter-0112;64;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;33/101;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-04-16;;;;;;
lassberg-letter-0113;65;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;34/106;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-04-19;;;;;;
lassberg-letter-0114;66;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;35/109;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-04-23;;;;;;
lassberg-letter-0115;1613;Wien;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;AN;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;-;;;lassberg-place-0161;1807-04-26;;;;;;
lassberg-letter-0116;67;Unbekannt;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;36/;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0152;1807-04-30;;;;;;
lassberg-letter-0117;68;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;37/118;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-05-03;;;;;;
lassberg-letter-0118;69;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;38/134;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-05-22;;;;;;
lassberg-letter-0119;72;Unbekannt;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0152;1807-06-28;;;;;;
lassberg-letter-0120;73;Donaueschingen;Johann Leonhard Hug;118707884;https://de.wikipedia.org/wiki/Johann_Leonhard_Hug;;Freiburg i.Br.;Universitätsbibliothek;1807;VON;lassberg-correspondent-0206;Hug, Johann Leonhard;male;1765;Katholischer Theologe,Orientalist,Alttestamentler,Hochschullehrer,Priester;9;Prof. Dr. theol.;47.95305556,8.50333333;;;lassberg-place-0037;1807-08-12;;;;;;
lassberg-letter-0121;74;Donaueschingen;Joachim Egon zu Fürstenberg;143295446;https://de.wikipedia.org/wiki/Joachim_Egon_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0177;Fürstenberg-Weitra, Joachim Eugen zu;male;1749;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-09-10;;;;;;
lassberg-letter-0122;1614;Donaueschingen;Joseph von Auffenberg;11850505X;https://de.wikipedia.org/wiki/Joseph_von_Auffenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;AN;lassberg-correspondent-0238;Auffenberg, Joseph von;male;1798;Offizier,Jurist,Schriftsteller,Dramatiker;11;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-09-10;;;;;;
lassberg-letter-0123;75;Donaueschingen;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;47.95305556,8.50333333;;;lassberg-place-0037;1807-09-26;;;;;;
lassberg-letter-0124;76;Unbekannt;Elisabeth zu Fürstenberg;136284124;https://de.wikipedia.org/wiki/Elisabeth_zu_F%C3%BCrstenberg;;Donaueschingen;Fürstlich Fürstenbergisches Archiv;1807;VON;lassberg-correspondent-0076;Fürstenberg, Elisabeth zu;female;1767;-;-;-;-;;;lassberg-place-0152;1807-09-26;;;;;;
